,word,Spanish-es,emotion,emotion-intensity-score
8808,bylaw,por ley,trust,0.586
8809,helper,ayudante,trust,0.586
8810,joyful,alegre,trust,0.586
8811,collectively,colectivamente,trust,0.586
8812,meritorious,meritorio,trust,0.586
8813,acclaim,aclamaciÃ³n,trust,0.586
8814,diplomacy,diplomacia,trust,0.586
8815,educational,educativo,trust,0.586
8816,husbandry,agricultura,trust,0.586
8817,share,compartir,trust,0.586
8818,enjoying,disfrutando,trust,0.586
8819,firmness,firmeza,trust,0.586
8820,convince,convencer,trust,0.586
8821,designation,designacion,trust,0.586
8822,tribe,tribu,trust,0.586
8823,victory,victoria,trust,0.586
8824,magnificent,magnÃ­fico,trust,0.586
8825,lovely,encantador,trust,0.586
8826,seniority,antigÃ¼edad,trust,0.586
8827,angelic,angelical,trust,0.586
8828,ambition,ambiciÃ³n,trust,0.586
8829,father,padre,trust,0.586
8830,mate,compaÃ±ero,trust,0.586
8831,sobriety,sobriedad,trust,0.586
8832,revere,reverenciar,trust,0.586
8833,delegate,delegar,trust,0.586
8834,navigator,navegador,trust,0.578
8835,watchdog,perro guardiÃ¡n,trust,0.578
8836,obey,obedecer,trust,0.578
8837,cheerfulness,alegrÃ­a,trust,0.578
8838,inviting,atractivo,trust,0.578
8839,judge,juez,trust,0.578
8840,irrefutable,irrefutable,trust,0.578
8841,philanthropist,filÃ¡ntropo,trust,0.578
8842,careful,cuidadoso,trust,0.578
8843,communion,comuniÃ³n,trust,0.578
8844,coexisting,coexistiendo,trust,0.578
8845,impartiality,imparcialidad,trust,0.578
8846,unquestioned,incontestable,trust,0.578
8847,upright,vertical,trust,0.578
8848,authoritative,autoritario,trust,0.578
8849,structural,estructural,trust,0.578
8850,convinced,convencido,trust,0.578
8851,smile,sonreÃ­r,trust,0.578
8852,commandant,comandante,trust,0.578
8853,dutiful,obediente,trust,0.578
8854,shelter,abrigo,trust,0.578
8855,revival,renacimiento,trust,0.578
8856,professor,profesor,trust,0.578
8857,adore,adorar,trust,0.578
8858,legalized,legalizado,trust,0.578
8859,punctual,puntual,trust,0.57
8860,counsellor,consejero,trust,0.57
8861,complement,complemento,trust,0.57
8862,corroboration,corroboraciÃ³n,trust,0.57
8863,immaculate,inmaculado,trust,0.57
8864,relative,relativo,trust,0.57
8865,apostle,apÃ³stol,trust,0.57
8866,earned,NO TRANSLATION,trust,0.57
8867,connective,conectivo,trust,0.57
8868,insure,asegurar,trust,0.57
8869,plausible,plausible,trust,0.57
8870,consult,consultar,trust,0.57
8871,modest,modesto,trust,0.57
8872,measured,mesurado,trust,0.57
8873,pilot,piloto,trust,0.57
8874,collaborator,colaborador,trust,0.57
8875,advise,asesorar,trust,0.57
8876,cuddle,abrazo,trust,0.57
8877,ordinance,ordenanza,trust,0.57
8878,compass,BrÃºjula,trust,0.57
8879,guide,guÃ­a,trust,0.57
8880,everlasting,eterno,trust,0.57
8881,adhering,adhiriendo,trust,0.57
8882,determinate,determinado,trust,0.57
8883,heavenly,celestial,trust,0.57
8884,principal,director de escuela,trust,0.57
8885,abundance,abundancia,trust,0.57
8886,matron,matrona,trust,0.57
8887,unequivocal,inequÃ­voco,trust,0.57
8888,volunteers,voluntarios,trust,0.57
8889,pedigree,Ã¡rbol genealÃ³gico,trust,0.57
8890,unquestionably,incuestionablemente,trust,0.57
8891,pertinent,pertinente,trust,0.562
8892,devout,devoto,trust,0.562
8893,curable,curable,trust,0.562
8894,insight,visiÃ³n,trust,0.562
8895,congregation,congregaciÃ³n,trust,0.562
8896,admit,admitir,trust,0.562
8897,pleasant,agradable,trust,0.562
8898,vigorous,vigoroso,trust,0.562
8899,fort,fuerte,trust,0.562
8900,remarkable,notable,trust,0.562
8901,content,contenido,trust,0.562
8902,spotless,inmaculado,trust,0.562
8903,uplift,edificaciÃ³n,trust,0.562
8904,compensate,compensar,trust,0.562
8905,lovemaking,haciendo el amor,trust,0.562
8906,jury,jurado,trust,0.562
8907,jurist,jurista,trust,0.562
8908,soothing,calmante,trust,0.562
8909,ordination,ordenaciÃ³n,trust,0.562
8910,cohesion,cohesiÃ³n,trust,0.562
8911,frankness,franqueza,trust,0.562
8912,strong,fuerte,trust,0.562
8913,miracle,milagro,trust,0.562
8914,concordance,concordancia,trust,0.562
8915,applaud,aplaudir,trust,0.562
8916,prize,premio,trust,0.562
8917,apostolic,apostÃ³lico,trust,0.562
8918,succeeding,subsiguiente,trust,0.562
8919,vitality,vitalidad,trust,0.562
8920,treasurer,tesorero,trust,0.562
8921,save,salvar,trust,0.562
8922,earn,ganar,trust,0.562
8923,midwife,Partera,trust,0.555
8924,discretion,discreciÃ³n,trust,0.555
8925,worship,rendir culto,trust,0.555
8926,constant,constante,trust,0.555
8927,foresight,previsiÃ³n,trust,0.555
8928,vote,votar,trust,0.555
8929,cultivate,cultivar,trust,0.555
8930,impartial,imparcial,trust,0.555
8931,illumination,iluminaciÃ³n,trust,0.555
8932,ambulance,ambulancia,trust,0.555
8933,privacy,intimidad,trust,0.555
8934,succeed,tener Ã©xito,trust,0.555
8935,providing,siempre que,trust,0.555
8936,veteran,veterano,trust,0.555
8937,patience,paciencia,trust,0.555
8938,prophet,profeta,trust,0.555
8939,coach,entrenador,trust,0.555
8940,intuition,intuiciÃ³n,trust,0.555
8941,reconciliation,reconciliaciÃ³n,trust,0.555
8942,defender,defensor,trust,0.555
8943,coalesce,juntarse,trust,0.555
8944,mediate,mediar,trust,0.555
8945,precedence,precedencia,trust,0.555
8946,congruence,congruencia,trust,0.555
8947,buddy,compaÃ±ero,trust,0.555
8948,reunion,reuniÃ³n,trust,0.555
8949,restorative,restaurativo,trust,0.555
8950,destined,destinado,trust,0.555
8951,physicist,fÃ­sico,trust,0.555
8952,influential,influyente,trust,0.555
8953,exalt,exaltar,trust,0.555
8954,greatness,grandeza,trust,0.555
8955,inclusion,inclusiÃ³n,trust,0.555
8956,auditor,auditor,trust,0.555
8957,meditate,meditar,trust,0.555
8958,betrothed,prometido,trust,0.555
8959,proud,orgulloso,trust,0.547
8960,provide,proporcionar,trust,0.547
8961,conciliation,conciliaciÃ³n,trust,0.547
8962,ancestral,ancestral,trust,0.547
8963,liberty,libertad,trust,0.547
8964,durable,durable,trust,0.547
8965,impenetrable,impenetrable,trust,0.547
8966,prudent,prudente,trust,0.547
8967,invocation,invocaciÃ³n,trust,0.547
8968,engaging,atractivo,trust,0.547
8969,statement,declaraciÃ³n,trust,0.547
8970,rejoice,alegrarse,trust,0.547
8971,cheer,animar,trust,0.547
8972,eyewitness,testigo ocular,trust,0.547
8973,prevalent,predominante,trust,0.547
8974,securities,valores,trust,0.547
8975,friendly,amistoso,trust,0.547
8976,salvation,salvaciÃ³n,trust,0.547
8977,independence,independencia,trust,0.547
8978,govern,gobernar,trust,0.547
8979,forgive,perdonar,trust,0.547
8980,commanding,dominante,trust,0.547
8981,convent,convento,trust,0.547
8982,reinforcement,reforzamiento,trust,0.547
8983,law,ley,trust,0.547
8984,registry,registro,trust,0.547
8985,temperate,templado,trust,0.547
8986,promises,NO TRANSLATION,trust,0.547
8987,readiness,preparaciÃ³n,trust,0.547
8988,heritage,patrimonio,trust,0.547
8989,chronicle,crÃ³nica,trust,0.539
8990,uncensured,NO TRANSLATION,trust,0.539
8991,ensemble,conjunto,trust,0.539
8992,institute,instituto,trust,0.539
8993,applause,aplausos,trust,0.539
8994,architecture,arquitectura,trust,0.539
8995,obvious,obvio,trust,0.539
8996,recovery,recuperaciÃ³n,trust,0.539
8997,inimitable,inimitable,trust,0.539
8998,relevant,pertinente,trust,0.539
8999,responsive,sensible,trust,0.539
9000,choices,NO TRANSLATION,trust,0.539
9001,instructions,instrucciones,trust,0.539
9002,define,definir,trust,0.539
9003,delightful,encantador,trust,0.539
9004,antidote,antÃ­doto,trust,0.539
9005,admitting,admitir,trust,0.539
9006,psalms,salmos,trust,0.539
9007,stamina,aguante,trust,0.539
9008,majority,mayoria,trust,0.539
9009,inoculation,inoculaciÃ³n,trust,0.539
9010,perfect,Perfecto,trust,0.539
9011,obedience,obediencia,trust,0.539
9012,memorable,memorable,trust,0.539
9013,chastity,castidad,trust,0.539
9014,proctor,procurador,trust,0.539
9015,watchman,NO TRANSLATION,trust,0.539
9016,regularity,regularidad,trust,0.539
9017,forefathers,antepasados,trust,0.539
9018,immovable,inamovible,trust,0.539
9019,eager,ansioso,trust,0.539
9020,aspiring,ambicioso,trust,0.539
9021,obliging,servicial,trust,0.539
9022,reinforcements,refuerzos,trust,0.539
9023,tantamount,equivalente,trust,0.539
9024,exalted,exaltado,trust,0.539
9025,hospital,hospital,trust,0.531
9026,retirement,JubilaciÃ³n,trust,0.531
9027,strive,esforzarse,trust,0.531
9028,edification,edificaciÃ³n,trust,0.531
9029,candid,sincero,trust,0.531
9030,deed,escritura,trust,0.531
9031,school,colegio,trust,0.531
9032,cradle,cuna,trust,0.531
9033,transcript,transcripciÃ³n,trust,0.531
9034,accompaniment,acompaÃ±amiento,trust,0.531
9035,doubtless,indudable,trust,0.531
9036,rescue,rescate,trust,0.531
9037,seal,sello,trust,0.531
9038,expedient,conveniente,trust,0.531
9039,ballot,votaciÃ³n,trust,0.531
9040,deliverance,liberaciÃ³n,trust,0.531
9041,heavens,Cielos,trust,0.531
9042,fraternal,fraternal,trust,0.531
9043,dependent,dependiente,trust,0.531
9044,answerable,responsable,trust,0.531
9045,center,centrar,trust,0.531
9046,analyst,analista,trust,0.531
9047,firstborn,PrimogÃ©nito,trust,0.531
9048,bloom,florecer,trust,0.531
9049,inseparable,inseparable,trust,0.531
9050,bride,novia,trust,0.531
9051,evergreen,hojas perennes,trust,0.531
9052,princely,principesco,trust,0.531
9053,immunization,inmunizaciÃ³n,trust,0.531
9054,refuge,refugio,trust,0.531
9055,verily,en verdad,trust,0.531
9056,omniscient,omnisciente,trust,0.531
9057,terms,condiciones,trust,0.531
9058,sponsor,patrocinador,trust,0.531
9059,approbation,aprobaciÃ³n,trust,0.527
9060,correctness,exactitud,trust,0.523
9061,elevation,elevaciÃ³n,trust,0.523
9062,neighbor,vecino,trust,0.523
9063,unbroken,intacto,trust,0.523
9064,countenance,rostro,trust,0.523
9065,hug,abrazo,trust,0.523
9066,nobility,nobleza,trust,0.523
9067,paragon,dechado,trust,0.523
9068,coronation,coronaciÃ³n,trust,0.523
9069,celebration,celebracion,trust,0.523
9070,graduation,graduaciÃ³n,trust,0.523
9071,commonwealth,mancomunidad,trust,0.523
9072,dictionary,diccionario,trust,0.523
9073,powerful,poderoso,trust,0.523
9074,notable,Incapaz,trust,0.523
9075,account,cuenta,trust,0.523
9076,winning,victorioso,trust,0.523
9077,honeymoon,Luna de miel,trust,0.523
9078,improvement,mejora,trust,0.523
9079,ourselves,NO TRANSLATION,trust,0.523
9080,chaplain,capellÃ¡n,trust,0.523
9081,ratify,ratificar,trust,0.523
9082,connoisseur,conocedor,trust,0.523
9083,award,premio,trust,0.523
9084,taught,enseÃ±Ã³,trust,0.523
9085,adoration,adoraciÃ³n,trust,0.523
9086,salutary,saludable,trust,0.523
9087,captivate,cautivar,trust,0.523
9088,liberate,liberar,trust,0.523
9089,unimpeached,sin imponer,trust,0.523
9090,laureate,laureado,trust,0.523
9091,benedictory,bendecidor,trust,0.523
9092,feeling,sensaciÃ³n,trust,0.518
9093,freely,libremente,trust,0.516
9094,compliment,NO TRANSLATION,trust,0.516
9095,amen,AmÃ©n,trust,0.516
9096,reverie,ensueÃ±o,trust,0.516
9097,organization,organizaciÃ³n,trust,0.516
9098,framework,marco de referencia,trust,0.516
9099,sentinel,centinela,trust,0.516
9100,advent,adviento,trust,0.516
9101,inform,informar,trust,0.516
9102,committee,comitÃ©,trust,0.516
9103,passwords,NO TRANSLATION,trust,0.516
9104,minded,dispuesto,trust,0.516
9105,obstetrician,obstetra,trust,0.516
9106,enchanted,encantado,trust,0.516
9107,formative,formativo,trust,0.516
9108,tribunal,tribunal,trust,0.516
9109,association,asociaciÃ³n,trust,0.516
9110,remedy,remedio,trust,0.516
9111,credit,crÃ©dito,trust,0.516
9112,nobleman,noble,trust,0.516
9113,predominant,predominante,trust,0.516
9114,measure,medida,trust,0.516
9115,perpetuity,perpetuidad,trust,0.516
9116,fully,completamente,trust,0.516
9117,deserve,merecer,trust,0.516
9118,tender,oferta,trust,0.516
9119,pray,orar,trust,0.516
9120,confession,confesiÃ³n,trust,0.516
9121,management,administraciÃ³n,trust,0.516
9122,volunteer,voluntario,trust,0.509
9123,instruct,instruir,trust,0.508
9124,virgin,Virgen,trust,0.508
9125,constable,alguacil,trust,0.508
9126,reward,recompensa,trust,0.508
9127,amour,NO TRANSLATION,trust,0.508
9128,priest,sacerdote,trust,0.508
9129,policy,polÃ­tica,trust,0.508
9130,confessional,confesional,trust,0.508
9131,savor,saborear,trust,0.508
9132,custodian,custodio,trust,0.508
9133,vouch,atestiguar,trust,0.508
9134,tolerance,tolerancia,trust,0.508
9135,unsurpassed,insuperado,trust,0.508
9136,venerable,venerable,trust,0.508
9137,forgiving,indulgente,trust,0.508
9138,intact,intacto,trust,0.508
9139,diversity,diversidad,trust,0.508
9140,accolade,espaldarazo,trust,0.508
9141,philosopher,filÃ³sofo,trust,0.508
9142,lieutenant,teniente,trust,0.508
9143,shepherd,pastor,trust,0.508
9144,courtship,noviazgo,trust,0.508
9145,sovereign,soberano,trust,0.508
9146,medical,mÃ©dico,trust,0.508
9147,housewife,ama de casa,trust,0.508
9148,automatic,automÃ¡tico,trust,0.508
9149,patronage,mecenazgo,trust,0.508
9150,enable,habilitar,trust,0.508
9151,admissible,admisible,trust,0.508
9152,beautification,embellecimiento,trust,0.508
9153,synchronize,sincronizar,trust,0.5
9154,info,informaciÃ³n,trust,0.5
9155,pontiff,pontÃ­fice,trust,0.5
9156,retain,conservar,trust,0.5
9157,warden,guardiÃ¡n,trust,0.5
9158,majesty,majestad,trust,0.5
9159,infallibility,infalibilidad,trust,0.5
9160,guru,gurÃº,trust,0.5
9161,apologetic,apologÃ©tico,trust,0.5
9162,darling,querido,trust,0.5
9163,doctrine,doctrina,trust,0.5
9164,related,relacionado,trust,0.5
9165,treasure,tesoro,trust,0.5
9166,infinity,infinito,trust,0.5
9167,romantic,romÃ¡ntico,trust,0.5
9168,optimist,optimista,trust,0.5
9169,timing,sincronizaciÃ³n,trust,0.5
9170,undying,eterno,trust,0.5
9171,personal,personal,trust,0.5
9172,gateway,puerta,trust,0.5
9173,instruction,instrucciÃ³n,trust,0.5
9174,backer,partidario,trust,0.5
9175,watchful,vigilante,trust,0.5
9176,badge,distintivo,trust,0.5
9177,birth,nacimiento,trust,0.5
9178,religions,NO TRANSLATION,trust,0.5
9179,pious,piadoso,trust,0.5
9180,indelible,indeleble,trust,0.5
9181,superman,superhombre,trust,0.5
9182,guard,Guardia,trust,0.5
9183,vindication,vindicaciÃ³n,trust,0.5
9184,nerds,NO TRANSLATION,trust,0.5
9185,alive,viva,trust,0.5
9186,constitute,constituir,trust,0.49200000000000005
9187,jubilant,jubiloso,trust,0.49200000000000005
9188,endow,dotar,trust,0.49200000000000005
9189,improve,mejorar,trust,0.49200000000000005
9190,contributor,contribuyente,trust,0.49200000000000005
9191,formality,formalidad,trust,0.49200000000000005
9192,salute,saludo,trust,0.49200000000000005
9193,inevitable,inevitable,trust,0.49200000000000005
9194,proverbs,NO TRANSLATION,trust,0.49200000000000005
9195,umpire,Ã¡rbitro,trust,0.49200000000000005
9196,grow,crecer,trust,0.49200000000000005
9197,fellow,compaÃ±ero,trust,0.49200000000000005
9198,popularity,popularidad,trust,0.49200000000000005
9199,judgement,NO TRANSLATION,trust,0.49200000000000005
9200,spokesman,portavoz,trust,0.49200000000000005
9201,synonymous,sinÃ³nimo,trust,0.49200000000000005
9202,hosannah,NO TRANSLATION,trust,0.49200000000000005
9203,church,Iglesia,trust,0.49200000000000005
9204,hardy,resistente,trust,0.49200000000000005
9205,privy,privado,trust,0.49200000000000005
9206,psalm,salmo,trust,0.49200000000000005
9207,efforts,NO TRANSLATION,trust,0.49200000000000005
9208,attraction,atracciÃ³n,trust,0.49200000000000005
9209,grandchildren,nietos,trust,0.49200000000000005
9210,elegance,elegancia,trust,0.49200000000000005
9211,laudatory,laudatorio,trust,0.49200000000000005
9212,sheriff,alguacil,trust,0.49200000000000005
9213,radiance,resplandor,trust,0.49200000000000005
9214,harbor,puerto,trust,0.49200000000000005
9215,aspire,aspirar,trust,0.49200000000000005
9216,musical,musical,trust,0.49200000000000005
9217,chairman,presidente,trust,0.49200000000000005
9218,moderator,moderador,trust,0.49200000000000005
9219,laudation,laudaciÃ³n,trust,0.484
9220,clean,limpiar,trust,0.484
9221,arbiter,Ã¡rbitro,trust,0.484
9222,crowning,coronamiento,trust,0.484
9223,depth,profundidad,trust,0.484
9224,forecast,pronÃ³stico,trust,0.484
9225,colonel,coronel,trust,0.484
9226,hire,alquiler,trust,0.484
9227,found,encontrÃ³,trust,0.484
9228,armor,armadura,trust,0.484
9229,approbate,NO TRANSLATION,trust,0.484
9230,favorite,favorito,trust,0.484
9231,voucher,vale,trust,0.484
9232,affection,afecto,trust,0.484
9233,path,camino,trust,0.484
9234,referee,Ã¡rbitro,trust,0.484
9235,police,policÃ­a,trust,0.484
9236,countryman,compatriota,trust,0.484
9237,romance,romance,trust,0.484
9238,diagnosis,diagnÃ³stico,trust,0.484
9239,concord,concordia,trust,0.484
9240,enjoy,disfrutar,trust,0.484
9241,ranger,guardabosque,trust,0.484
9242,confess,confesar,trust,0.484
9243,income,ingresos,trust,0.484
9244,assembly,montaje,trust,0.484
9245,sweet,dulce,trust,0.484
9246,like,me gusta,trust,0.484
9247,apologize,pedir disculpas,trust,0.47700000000000004
9248,sermon,sermÃ³n,trust,0.47700000000000004
9249,pastor,pastor,trust,0.47700000000000004
9250,matter,importar,trust,0.47700000000000004
9251,glory,gloria,trust,0.47700000000000004
9252,lamb,Cordero,trust,0.47700000000000004
9253,lover,amante,trust,0.47700000000000004
9254,putative,putativo,trust,0.47700000000000004
9255,expect,esperar,trust,0.47700000000000004
9256,purely,puramente,trust,0.47700000000000004
9257,follow,seguir,trust,0.47700000000000004
9258,parliament,parlamento,trust,0.47700000000000004
9259,counted,NO TRANSLATION,trust,0.47700000000000004
9260,nursery,guarderÃ­a,trust,0.47700000000000004
9261,episcopal,episcopal,trust,0.47700000000000004
9262,veracity,veracidad,trust,0.47700000000000004
9263,mathematical,matemÃ¡tico,trust,0.47700000000000004
9264,frank,franco,trust,0.47700000000000004
9265,policeman,policÃ­a,trust,0.47700000000000004
9266,word,palabra,trust,0.47700000000000004
9267,consul,cÃ³nsul,trust,0.47700000000000004
9268,landmark,punto de referencia,trust,0.47700000000000004
9269,calculator,calculadora,trust,0.47700000000000004
9270,sterling,libra esterlina,trust,0.47700000000000004
9271,signature,firma,trust,0.47700000000000004
9272,votive,votivo,trust,0.47700000000000004
9273,preponderance,preponderancia,trust,0.47700000000000004
9274,sacrifice,sacrificio,trust,0.47700000000000004
9275,underwrite,suscribir,trust,0.469
9276,bridesmaid,dama de honor,trust,0.469
9277,commission,comisiÃ³n,trust,0.469
9278,passion,pasiÃ³n,trust,0.469
9279,prefer,preferir,trust,0.469
9280,recruits,reclutas,trust,0.469
9281,cashier,cajero,trust,0.469
9282,judicious,juicioso,trust,0.469
9283,immerse,sumergirse,trust,0.469
9284,uncritical,no crÃ­tico,trust,0.469
9285,effective,eficaz,trust,0.469
9286,dove,paloma,trust,0.469
